Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank
NIT Hamirpur,"Mechanical Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,52785,73871
NIT Hamirpur,"Mechanical Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),78983,132909
NIT Hamirpur,"Mechanical Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,12131,12679
NIT Hamirpur,"Mechanical Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),21226,21226
NIT Hamirpur,"Mechanical Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,24435,100089
NIT Hamirpur,"Mechanical Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),101498,255739
NIT Hamirpur,"Mechanical Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,9401,12678
NIT Hamirpur,"Mechanical Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),12458,16385
NIT Hamirpur,"Mechanical Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,3093,4059
NIT Hamirpur,"Mechanical Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),5164,5164
NIT Hamirpur,"Mechanical Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,28877,36258
NIT Hamirpur,"Mechanical Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),48920,52199
NIT Hamirpur,"Mechanical Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,2070,2070
NIT Hamirpur,"Mechanical Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Female-only (including Supernumerary),2972,2972
NIT Hamirpur,"Mechanical Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,5232,5634
NIT Hamirpur,"Mechanical Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),7708,7708
NIT Hamirpur,"Mechanical Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,10482,11328
NIT Hamirpur,"Mechanical Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),19674,22589
NIT Hamirpur,"Mechanical Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,5051,5975
NIT Hamirpur,"Mechanical Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),8145,8145
NIT Hamirpur,"Mechanical Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,636,2306
NIT Hamirpur,"Mechanical Engineering (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),3496,3496
"NIT Karnataka, Surathkal","Artificial Intelligence (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,2815,3579
"NIT Karnataka, Surathkal","Artificial Intelligence (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),8949,10004
"NIT Karnataka, Surathkal","Artificial Intelligence (4 Years, B.Tech)",HS,EWS,Gender-Neutral,730,730
"NIT Karnataka, Surathkal","Artificial Intelligence (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,1301,2491
"NIT Karnataka, Surathkal","Artificial Intelligence (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),4693,4693
"NIT Karnataka, Surathkal","Artificial Intelligence (4 Years, B.Tech)",HS,OBC-NCL (PwD),Gender-Neutral,82,82
"NIT Karnataka, Surathkal","Artificial Intelligence (4 Years, B.Tech)",HS,SC,Gender-Neutral,1184,1499
"NIT Karnataka, Surathkal","Artificial Intelligence (4 Years, B.Tech)",HS,ST,Gender-Neutral,474,474
"NIT Karnataka, Surathkal","Artificial Intelligence (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),789,789
"NIT Karnataka, Surathkal","Artificial Intelligence (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,2060,2650
"NIT Karnataka, Surathkal","Artificial Intelligence (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),3987,3987
"NIT Karnataka, Surathkal","Artificial Intelligence (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,71,71
"NIT Karnataka, Surathkal","Artificial Intelligence (4 Years, B.Tech)",OS,EWS,Gender-Neutral,269,318
"NIT Karnataka, Surathkal","Artificial Intelligence (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),1087,1087
"NIT Karnataka, Surathkal","Artificial Intelligence (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,625,1017
"NIT Karnataka, Surathkal","Artificial Intelligence (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),2459,2459
"NIT Karnataka, Surathkal","Artificial Intelligence (4 Years, B.Tech)",OS,SC,Gender-Neutral,616,684
"NIT Karnataka, Surathkal","Artificial Intelligence (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),784,784
"NIT Karnataka, Surathkal","Artificial Intelligence (4 Years, B.Tech)",OS,ST,Gender-Neutral,180,180
"NIT Karnataka, Surathkal","Chemical Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,13591,18581
"NIT Karnataka, Surathkal","Chemical Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),19450,25773
"NIT Karnataka, Surathkal","Chemical Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Female-only (including Supernumerary),1425,1425
"NIT Karnataka, Surathkal","Chemical Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,3499,3699
"NIT Karnataka, Surathkal","Chemical Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,6846,8111
"NIT Karnataka, Surathkal","Chemical Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),10898,14957
"NIT Karnataka, Surathkal","Chemical Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,3073,3616
"NIT Karnataka, Surathkal","Chemical Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),6868,6868
"NIT Karnataka, Surathkal","Chemical Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,2295,2295
"NIT Karnataka, Surathkal","Chemical Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),2722,2722
"NIT Karnataka, Surathkal","Chemical Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,11287,13477
"NIT Karnataka, Surathkal","Chemical Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),20895,21464
"NIT Karnataka, Surathkal","Chemical Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,336,336
"NIT Karnataka, Surathkal","Chemical Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,2026,2028
"NIT Karnataka, Surathkal","Chemical Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),4509,4509
"NIT Karnataka, Surathkal","Chemical Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,4164,5623
"NIT Karnataka, Surathkal","Chemical Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),9791,11568
"NIT Karnataka, Surathkal","Chemical Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,2748,3020
"NIT Karnataka, Surathkal","Chemical Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),4807,4807
"NIT Karnataka, Surathkal","Chemical Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,927,1350
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,15759,28252
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),27597,41388
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,1128,1128
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,4078,4918
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),6951,6951
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,8068,16873
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),15230,17691
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",HS,OBC-NCL (PwD),Female-only (including Supernumerary),511,511
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,1976,4586
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),7751,7751
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",HS,SC (PwD),Gender-Neutral,73,73
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,1032,1854
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),2622,2622
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,10550,22901
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),28488,34014
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,776,776
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,3236,3299
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),5416,5416
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",OS,EWS (PwD),Gender-Neutral,133,133
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,6125,7577
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),14143,14700
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",OS,OBC-NCL (PwD),Gender-Neutral,368,368
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,1813,3900
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),4832,6457
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,407,859
"NIT Karnataka, Surathkal","Civil Engineering (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),1222,1222
"NIT Karnataka, Surathkal","Computational and Data Science (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,3935,4805
"NIT Karnataka, Surathkal","Computational and Data Science (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),6453,6453
"NIT Karnataka, Surathkal","Computational and Data Science (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,75,75
"NIT Karnataka, Surathkal","Computational and Data Science (4 Years, B.Tech)",HS,EWS,Gender-Neutral,1073,1073
"NIT Karnataka, Surathkal","Computational and Data Science (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,3454,3726
"NIT Karnataka, Surathkal","Computational and Data Science (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),7041,7041
"NIT Karnataka, Surathkal","Computational and Data Science (4 Years, B.Tech)",HS,SC,Gender-Neutral,1551,1570
"NIT Karnataka, Surathkal","Computational and Data Science (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),3655,3655
"NIT Karnataka, Surathkal","Computational and Data Science (4 Years, B.Tech)",HS,ST,Gender-Neutral,523,523
"NIT Karnataka, Surathkal","Computational and Data Science (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,3026,3471
"NIT Karnataka, Surathkal","Computational and Data Science (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),5131,5131
"NIT Karnataka, Surathkal","Computational and Data Science (4 Years, B.Tech)",OS,EWS,Gender-Neutral,415,415
"NIT Karnataka, Surathkal","Computational and Data Science (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),1373,1373
"NIT Karnataka, Surathkal","Computational and Data Science (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,1341,1452
"NIT Karnataka, Surathkal","Computational and Data Science (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),3151,3151
"NIT Karnataka, Surathkal","Computational and Data Science (4 Years, B.Tech)",OS,SC,Gender-Neutral,706,726
"NIT Karnataka, Surathkal","Computational and Data Science (4 Years, B.Tech)",OS,ST,Gender-Neutral,267,267
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,1050,2800
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),511,5752
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,56,56
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,322,549
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),1214,1214
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",HS,EWS (PwD),Gender-Neutral,64,64
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,638,2251
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),1783,3457
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",HS,OBC-NCL (PwD),Female-only (including Supernumerary),376,376
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,220,917
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),1101,1101
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",HS,SC (PwD),Gender-Neutral,6,6
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,159,500
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),44,44
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,1191,1827
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),3011,3986
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Female-only (including Supernumerary),86,86
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,173,316
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),631,631
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,342,577
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),1486,1792
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",OS,OBC-NCL (PwD),Gender-Neutral,24,24
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,276,364
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),458,665
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,112,138
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),293,293
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,5870,7493
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),11154,13968
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,466,466
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,1828,2113
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),3713,3713
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,3749,4664
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),6139,7884
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OBC-NCL (PwD),Gender-Neutral,739,739
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,2040,2336
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),4747,5086
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,820,1312
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),1152,1152
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,4787,6872
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),8873,11234
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Female-only (including Supernumerary),658,658
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,990,1165
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),2194,2194
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,2122,2498
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),5068,5773
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OBC-NCL (PwD),Gender-Neutral,100,100
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,1042,1573
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),2806,2806
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,SC (PwD),Gender-Neutral,48,48
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,608,611
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),1030,1030
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,ST (PwD),Gender-Neutral,41,41
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,3415,5573
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),6539,9286
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Female-only (including Supernumerary),441,441
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,1100,1668
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),2891,2891
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,EWS (PwD),Gender-Neutral,88,88
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,2680,3862
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),3831,5742
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OBC-NCL (PwD),Gender-Neutral,111,111
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,1457,1868
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),3537,3714
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,649,673
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),1058,1058
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,2019,4347
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),6178,7008
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Female-only (including Supernumerary),331,331
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,480,669
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),1477,1477
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,1353,1795
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),3275,3589
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,621,888
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),1503,1503
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,SC (PwD),Gender-Neutral,18,18
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,237,459
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),554,554
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,3025,4086
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),6323,7056
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,132,132
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",HS,EWS,Gender-Neutral,809,1521
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),2701,2701
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,2545,3286
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),5078,5786
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",HS,OBC-NCL (PwD),Female-only (including Supernumerary),1632,1632
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",HS,SC,Gender-Neutral,1098,1514
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),2799,2799
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",HS,ST,Gender-Neutral,481,532
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),2262,2262
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,2132,3160
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),5902,6735
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,112,112
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",OS,EWS,Gender-Neutral,372,404
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),1350,1350
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,735,1198
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),2367,2950
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",OS,SC,Gender-Neutral,452,571
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),1395,1395
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",OS,SC (PwD),Gender-Neutral,78,78
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",OS,ST,Gender-Neutral,292,292
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",OS,ST (PwD),Gender-Neutral,30,30
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,7778,12126
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),13972,24186
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,661,661
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,2084,2477
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),7148,8822
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,EWS (PwD),Gender-Neutral,227,227
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,4775,6813
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),10088,13849
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,OBC-NCL (PwD),Gender-Neutral,590,590
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,1460,3436
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),5911,6912
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,SC (PwD),Gender-Neutral,137,137
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,1021,1718
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),4225,4225
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,6485,11950
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),14652,20174
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,606,611
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Female-only (including Supernumerary),296,296
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,1784,2023
