Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank
"NIT, Uttarakhand","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,2613,2613
"NIT, Uttarakhand","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,25918,32138
"NIT, Uttarakhand","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),39213,39213
"NIT, Uttarakhand","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Female-only (including Supernumerary),3855,3855
"NIT, Uttarakhand","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,4528,4528
"NIT, Uttarakhand","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,9591,10169
"NIT, Uttarakhand","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),15141,15141
"NIT, Uttarakhand","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,4788,4863
"NIT, Uttarakhand","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),7082,7082
"NIT, Uttarakhand","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,2201,2201
"NIT, Uttarakhand","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,36046,41696
"NIT, Uttarakhand","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),50766,50766
"NIT, Uttarakhand","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,1453,1453
"NIT, Uttarakhand","Electronics and Communication Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,6713,6713
"NIT, Uttarakhand","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,17054,18302
"NIT, Uttarakhand","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),28218,28218
"NIT, Uttarakhand","Electronics and Communication Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,5331,7316
"NIT, Uttarakhand","Electronics and Communication Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),9907,11454
"NIT, Uttarakhand","Electronics and Communication Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,2462,2462
"NIT, Uttarakhand","Electronics and Communication Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),3070,3070
"NIT, Uttarakhand","Electronics and Communication Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,21586,24571
"NIT, Uttarakhand","Electronics and Communication Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),33215,35357
"NIT, Uttarakhand","Electronics and Communication Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,931,931
"NIT, Uttarakhand","Electronics and Communication Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,3535,3792
"NIT, Uttarakhand","Electronics and Communication Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,6918,7094
"NIT, Uttarakhand","Electronics and Communication Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),14828,14828
"NIT, Uttarakhand","Electronics and Communication Engineering (4 Years, B.Tech)",OS,OBC-NCL (PwD),Gender-Neutral,671,671
"NIT, Uttarakhand","Electronics and Communication Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,4336,4526
"NIT, Uttarakhand","Electronics and Communication Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,1950,1950
"NIT, Uttarakhand","Mechanical Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,40050,50206
"NIT, Uttarakhand","Mechanical Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),67901,67901
"NIT, Uttarakhand","Mechanical Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,9301,9301
"NIT, Uttarakhand","Mechanical Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),10681,10681
"NIT, Uttarakhand","Mechanical Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,19196,20216
"NIT, Uttarakhand","Mechanical Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),36128,37270
"NIT, Uttarakhand","Mechanical Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,9018,9555
"NIT, Uttarakhand","Mechanical Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,3343,3343
"NIT, Uttarakhand","Mechanical Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,34053,38209
"NIT, Uttarakhand","Mechanical Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),50761,50761
"NIT, Uttarakhand","Mechanical Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,5330,5444
"NIT, Uttarakhand","Mechanical Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),7765,7765
"NIT, Uttarakhand","Mechanical Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,10977,12306
"NIT, Uttarakhand","Mechanical Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,6008,6265
"NIT, Uttarakhand","Mechanical Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),9327,9327
"NIT, Uttarakhand","Mechanical Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,2134,2134
"NIT, Uttarakhand","Mechanical Engineering (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),4309,4309
"NIT, Warangal","Bio Technology (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,31088,40771
"NIT, Warangal","Bio Technology (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),40859,46821
"NIT, Warangal","Bio Technology (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,850,850
"NIT, Warangal","Bio Technology (4 Years, B.Tech)",HS,EWS,Gender-Neutral,5998,6018
"NIT, Warangal","Bio Technology (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),6868,6868
"NIT, Warangal","Bio Technology (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,11935,13555
"NIT, Warangal","Bio Technology (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),16524,16524
"NIT, Warangal","Bio Technology (4 Years, B.Tech)",HS,SC,Gender-Neutral,5993,7356
"NIT, Warangal","Bio Technology (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),5565,5565
"NIT, Warangal","Bio Technology (4 Years, B.Tech)",HS,SC (PwD),Gender-Neutral,252,252
"NIT, Warangal","Bio Technology (4 Years, B.Tech)",HS,ST,Gender-Neutral,2383,2383
"NIT, Warangal","Bio Technology (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),1980,1980
"NIT, Warangal","Bio Technology (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,14352,27106
"NIT, Warangal","Bio Technology (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),17441,30782
"NIT, Warangal","Bio Technology (4 Years, B.Tech)",OS,EWS,Gender-Neutral,4070,4649
"NIT, Warangal","Bio Technology (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,7269,10667
"NIT, Warangal","Bio Technology (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),11435,12909
"NIT, Warangal","Bio Technology (4 Years, B.Tech)",OS,OBC-NCL (PwD),Gender-Neutral,418,418
"NIT, Warangal","Bio Technology (4 Years, B.Tech)",OS,SC,Gender-Neutral,1840,4497
"NIT, Warangal","Bio Technology (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),6402,6402
"NIT, Warangal","Bio Technology (4 Years, B.Tech)",OS,ST,Gender-Neutral,2037,2413
"NIT, Warangal","Bio Technology (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),2374,2374
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,18483,22276
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),23338,30919
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,811,811
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Female-only (including Supernumerary),1403,1403
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,3122,3570
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),4540,4540
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,5895,8242
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),10643,15034
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,3937,4769
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),4392,4446
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,1049,1128
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),1197,1197
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,11617,15008
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),17846,23543
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,309,309
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,2140,2494
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),4006,4006
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,5577,6196
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),8866,10050
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",OS,OBC-NCL (PwD),Gender-Neutral,531,531
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,3230,3688
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),3014,4546
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,1507,1564
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),1945,1945
"NIT, Warangal","Chemical Engineering (4 Years, B.Tech)",OS,ST (PwD),Gender-Neutral,53,53
"NIT, Warangal","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Gender-Neutral,27667,28446
"NIT, Warangal","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Female-only (including Supernumerary),26026,26026
"NIT, Warangal","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,EWS,Gender-Neutral,4437,4437
"NIT, Warangal","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Gender-Neutral,8320,8320
"NIT, Warangal","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,ST,Gender-Neutral,1597,1597
"NIT, Warangal","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Gender-Neutral,15045,17885
"NIT, Warangal","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,Gender-Neutral,6105,6105
"NIT, Warangal","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,Female-only (including Supernumerary),10614,10614
"NIT, Warangal","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,Gender-Neutral,4618,4618
"NIT, Warangal","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC (PwD),Gender-Neutral,145,145
"NIT, Warangal","Chemistry (5 Years, Integrated Master of Science)",HS,OPEN,Gender-Neutral,38706,40370
"NIT, Warangal","Chemistry (5 Years, Integrated Master of Science)",HS,OPEN,Female-only (including Supernumerary),31451,31451
"NIT, Warangal","Chemistry (5 Years, Integrated Master of Science)",HS,OPEN (PwD),Gender-Neutral,1512,1512
"NIT, Warangal","Chemistry (5 Years, Integrated Master of Science)",HS,EWS,Gender-Neutral,5832,5832
"NIT, Warangal","Chemistry (5 Years, Integrated Master of Science)",HS,OBC-NCL,Gender-Neutral,14126,17331
"NIT, Warangal","Chemistry (5 Years, Integrated Master of Science)",HS,OBC-NCL,Female-only (including Supernumerary),20677,20677
"NIT, Warangal","Chemistry (5 Years, Integrated Master of Science)",HS,SC,Gender-Neutral,7718,7718
"NIT, Warangal","Chemistry (5 Years, Integrated Master of Science)",HS,ST,Gender-Neutral,2992,2992
"NIT, Warangal","Chemistry (5 Years, Integrated Master of Science)",OS,OPEN,Gender-Neutral,23714,31800
"NIT, Warangal","Chemistry (5 Years, Integrated Master of Science)",OS,OPEN,Female-only (including Supernumerary),35952,35952
"NIT, Warangal","Chemistry (5 Years, Integrated Master of Science)",OS,EWS,Gender-Neutral,5261,5261
"NIT, Warangal","Chemistry (5 Years, Integrated Master of Science)",OS,OBC-NCL,Gender-Neutral,11777,12074
"NIT, Warangal","Chemistry (5 Years, Integrated Master of Science)",OS,SC,Gender-Neutral,5691,5691
"NIT, Warangal","Chemistry (5 Years, Integrated Master of Science)",OS,SC,Female-only (including Supernumerary),7101,7101
"NIT, Warangal","Chemistry (5 Years, Integrated Master of Science)",OS,ST,Gender-Neutral,3640,3640
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,21590,31485
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),19768,33932
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,531,531
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,4350,4791
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),4941,4941
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,8645,10327
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),12009,13002
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",HS,OBC-NCL (PwD),Female-only (including Supernumerary),456,456
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,3785,4948
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),3956,4649
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",HS,SC (PwD),Gender-Neutral,95,95
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,498,1006
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),784,784
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,20517,24144
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),19212,36822
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,574,574
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,3441,3593
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),5416,5416
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",OS,EWS (PwD),Gender-Neutral,217,217
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,6278,7831
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),12450,12618
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,3091,4172
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),5068,6216
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,541,1187
"NIT, Warangal","Civil Engineering (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),1916,1916
"NIT, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,1858,4196
"NIT, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),5195,5347
"NIT, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,119,119
"NIT, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, B.Tech)",HS,EWS,Gender-Neutral,466,506
"NIT, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),1179,1179
"NIT, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,864,1270
"NIT, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),2054,2054
"NIT, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, B.Tech)",HS,SC,Gender-Neutral,388,1076
"NIT, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),1313,1313
"NIT, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, B.Tech)",HS,SC (PwD),Gender-Neutral,32,32
"NIT, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, B.Tech)",HS,ST,Gender-Neutral,79,79
"NIT, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),265,265
"NIT, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,2222,2634
"NIT, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),4781,5380
"NIT, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,40,40
"NIT, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, B.Tech)",OS,EWS,Gender-Neutral,299,320
"NIT, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),670,670
"NIT, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,693,1023
"NIT, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),2155,2155
"NIT, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, B.Tech)",OS,OBC-NCL (PwD),Gender-Neutral,52,52
"NIT, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, B.Tech)",OS,SC,Gender-Neutral,347,502
"NIT, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),747,747
"NIT, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, B.Tech)",OS,ST,Gender-Neutral,137,137
"NIT, Warangal","Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),566,566
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,1166,3432
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),2347,4759
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,98,98
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,352,460
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),747,747
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,676,1241
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),1305,2112
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",HS,OBC-NCL (PwD),Gender-Neutral,154,154
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,283,924
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),288,1241
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,91,200
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),366,366
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",HS,ST (PwD),Gender-Neutral,7,7
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,1244,2234
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),3692,4227
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,101,101
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,252,289
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),560,560
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",OS,EWS (PwD),Female-only (including Supernumerary),24,24
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,434,669
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),1080,1932
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",OS,OBC-NCL (PwD),Gender-Neutral,45,45
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,293,447
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),653,746
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,86,155
"NIT, Warangal","Computer Science and Engineering (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),375,375
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,7205,10414
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),13301,16279
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,623,623
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,1401,1730
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),2189,2189
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,2503,3592
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),4635,5354
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OBC-NCL (PwD),Gender-Neutral,356,356
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,1654,2507
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),2152,2152
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,SC (PwD),Female-only (including Supernumerary),130,130
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,508,732
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),819,819
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,5437,6929
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),10044,12781
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,318,318
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,839,1199
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),2091,2091
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,2175,2692
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),5149,5855
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OBC-NCL (PwD),Gender-Neutral,163,163
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,1225,1699
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),2276,2302
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,SC (PwD),Gender-Neutral,54,54
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,711,864
"NIT, Warangal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),1252,1252
"NIT, Warangal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,2987,5957
"NIT, Warangal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),6544,10457
"NIT, Warangal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,708,858
"NIT, Warangal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),1511,1511
"NIT, Warangal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,EWS (PwD),Gender-Neutral,41,41
"NIT, Warangal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,1637,2125
"NIT, Warangal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),3151,3172
"NIT, Warangal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OBC-NCL (PwD),Gender-Neutral,155,155
"NIT, Warangal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,349,1343
"NIT, Warangal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),1662,1887
"NIT, Warangal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,251,473
"NIT, Warangal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,3283,4549
"NIT, Warangal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),6422,7465
