Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),458,618
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,101,124
"NIT Karnataka, Surathkal","Computer Science and Engineering (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),293,293
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,5870,6674
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),10004,11998
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,150,150
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,1436,1937
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),3713,3713
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,3627,4210
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),5742,6139
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OBC-NCL (PwD),Gender-Neutral,82,82
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,2040,2326
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),3655,4107
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,532,782
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),922,922
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,3407,5728
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),7465,9026
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Female-only (including Supernumerary),658,658
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,990,1158
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),1991,1991
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,2122,2372
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),5068,5773
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OBC-NCL (PwD),Gender-Neutral,100,100
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,867,1207
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),2806,2806
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,SC (PwD),Gender-Neutral,48,48
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,479,597
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),1030,1030
"NIT Karnataka, Surathkal","Electrical and Electronics Engineering (4 Years, B.Tech)",OS,ST (PwD),Gender-Neutral,41,41
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,3415,5327
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),5752,7027
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Female-only (including Supernumerary),441,441
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,861,1384
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),2891,2891
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,EWS (PwD),Gender-Neutral,88,88
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,2491,3623
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),3457,4943
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OBC-NCL (PwD),Gender-Neutral,111,111
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,804,1551
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),1101,1904
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,434,478
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),141,141
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",HS,ST (PwD),Gender-Neutral,47,47
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,2019,3934
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),5460,6178
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Female-only (including Supernumerary),331,331
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,450,599
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),1368,1368
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,1240,1687
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),3275,3589
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,621,808
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),1449,1449
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,SC (PwD),Gender-Neutral,18,18
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,237,459
"NIT Karnataka, Surathkal","Electronics and Communication Engineering (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),504,504
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,3025,4086
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),3867,6323
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,132,132
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",HS,EWS,Gender-Neutral,730,819
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),2701,2701
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,1999,3057
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),4693,5078
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",HS,OBC-NCL (PwD),Female-only (including Supernumerary),376,376
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",HS,SC,Gender-Neutral,917,1417
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),2799,2799
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",HS,ST,Gender-Neutral,481,500
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),480,480
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,1540,2787
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),4759,5106
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,112,112
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",OS,EWS,Gender-Neutral,295,372
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),1350,1350
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,735,1142
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),2367,2950
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",OS,SC,Gender-Neutral,452,571
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),1395,1395
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",OS,SC (PwD),Gender-Neutral,25,25
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",OS,ST,Gender-Neutral,292,292
"NIT Karnataka, Surathkal","Information Technology (4 Years, B.Tech)",OS,ST (PwD),Gender-Neutral,30,30
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,3588,11166
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),13972,22672
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,466,466
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,2000,2339
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),7148,8621
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,EWS (PwD),Gender-Neutral,227,227
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,4401,6091
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),7884,11507
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,OBC-NCL (PwD),Gender-Neutral,260,260
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,1078,3065
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),4747,5086
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,SC (PwD),Gender-Neutral,137,137
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,971,1312
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),789,789
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,6485,10057
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),14652,19997
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,541,606
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Female-only (including Supernumerary),296,296
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,1438,1949
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),3464,3624
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,3111,4022
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),7446,8703
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",OS,OBC-NCL (PwD),Gender-Neutral,257,257
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,1194,2175
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),3348,4031
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",OS,SC (PwD),Gender-Neutral,156,156
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,444,838
"NIT Karnataka, Surathkal","Mechanical Engineering (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),1588,1793
"NIT Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,18007,21243
"NIT Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),25773,29117
"NIT Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,954,954
"NIT Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,4230,4426
"NIT Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,8111,12438
"NIT Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),13849,13849
"NIT Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,4052,5098
"NIT Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),5545,5545
"NIT Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,1498,1498
"NIT Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),2231,2231
"NIT Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,13460,20021
"NIT Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),27443,29213
"NIT Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,962,962
"NIT Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,2952,3320
"NIT Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),5981,5981
"NIT Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,6450,7718
"NIT Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),10497,10704
"NIT Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, B.Tech)",OS,OBC-NCL (PwD),Gender-Neutral,496,496
"NIT Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,3864,4150
"NIT Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),5455,5455
"NIT Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,1546,1684
"NIT Karnataka, Surathkal","Mining Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,18307,27975
"NIT Karnataka, Surathkal","Mining Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),35269,40373
"NIT Karnataka, Surathkal","Mining Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,4584,4918
"NIT Karnataka, Surathkal","Mining Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,9158,13210
"NIT Karnataka, Surathkal","Mining Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),16382,16382
"NIT Karnataka, Surathkal","Mining Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,5257,6248
"NIT Karnataka, Surathkal","Mining Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),6300,6300
"NIT Karnataka, Surathkal","Mining Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,1965,1965
"NIT Karnataka, Surathkal","Mining Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),2622,2622
"NIT Karnataka, Surathkal","Mining Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,21229,25160
"NIT Karnataka, Surathkal","Mining Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),38997,41075
"NIT Karnataka, Surathkal","Mining Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,3825,3904
"NIT Karnataka, Surathkal","Mining Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),6172,6172
"NIT Karnataka, Surathkal","Mining Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,7768,8994
"NIT Karnataka, Surathkal","Mining Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),12771,12771
"NIT Karnataka, Surathkal","Mining Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,4057,4924
"NIT Karnataka, Surathkal","Mining Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),7120,7120
"NIT Karnataka, Surathkal","Mining Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,717,1350
NIT Meghalaya,"Civil Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,146176,146176
NIT Meghalaya,"Civil Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),259481,259481
NIT Meghalaya,"Civil Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,4950,7979
NIT Meghalaya,"Civil Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),6206,6678
NIT Meghalaya,"Civil Engineering (4 Years, B.Tech)",HS,ST (PwD),Gender-Neutral,106,106
NIT Meghalaya,"Civil Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,32795,44560
NIT Meghalaya,"Civil Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),48860,53076
NIT Meghalaya,"Civil Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,6889,6889
NIT Meghalaya,"Civil Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,14133,14765
NIT Meghalaya,"Civil Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),21724,21724
NIT Meghalaya,"Civil Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,6073,6462
NIT Meghalaya,"Civil Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,1960,1960
NIT Meghalaya,"Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,59949,59949
NIT Meghalaya,"Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),59005,59005
NIT Meghalaya,"Computer Science and Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,16829,16829
NIT Meghalaya,"Computer Science and Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,29189,40375
NIT Meghalaya,"Computer Science and Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,963,5413
NIT Meghalaya,"Computer Science and Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),1762,1762
NIT Meghalaya,"Computer Science and Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,15044,19623
NIT Meghalaya,"Computer Science and Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),31763,31763
NIT Meghalaya,"Computer Science and Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,3119,3119
NIT Meghalaya,"Computer Science and Engineering (4 Years, B.Tech)",OS,EWS (PwD),Gender-Neutral,157,157
NIT Meghalaya,"Computer Science and Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,6111,6270
NIT Meghalaya,"Computer Science and Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),10781,10781
NIT Meghalaya,"Computer Science and Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,2616,2616
NIT Meghalaya,"Computer Science and Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),5169,5169
NIT Meghalaya,"Computer Science and Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,1297,1297
NIT Meghalaya,"Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,146012,146012
NIT Meghalaya,"Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),238430,238430
NIT Meghalaya,"Electrical and Electronics Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,43408,43408
NIT Meghalaya,"Electrical and Electronics Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,8639,11959
NIT Meghalaya,"Electrical and Electronics Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),4194,7277
NIT Meghalaya,"Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,29180,35333
NIT Meghalaya,"Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),35192,35192
NIT Meghalaya,"Electrical and Electronics Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,5136,5315
NIT Meghalaya,"Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,10859,11494
NIT Meghalaya,"Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),18680,18680
NIT Meghalaya,"Electrical and Electronics Engineering (4 Years, B.Tech)",OS,OBC-NCL (PwD),Gender-Neutral,1033,1033
NIT Meghalaya,"Electrical and Electronics Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,5339,5950
NIT Meghalaya,"Electrical and Electronics Engineering (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),4013,4013
NIT Meghalaya,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,81596,96527
NIT Meghalaya,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),128954,128954
NIT Meghalaya,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,93208,93208
NIT Meghalaya,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,5540,9838
NIT Meghalaya,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),6940,8609
NIT Meghalaya,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,ST (PwD),Gender-Neutral,114,114
NIT Meghalaya,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,22943,27344
NIT Meghalaya,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),38606,38606
NIT Meghalaya,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,1354,1354
NIT Meghalaya,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,4041,4041
NIT Meghalaya,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),7087,7087
NIT Meghalaya,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,9138,9282
NIT Meghalaya,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),13482,13482
NIT Meghalaya,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,4505,4505
NIT Meghalaya,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),8703,8703
NIT Meghalaya,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,1705,1705
NIT Meghalaya,"Mechanical Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,136427,136427
NIT Meghalaya,"Mechanical Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),247266,247266
NIT Meghalaya,"Mechanical Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,53040,53040
NIT Meghalaya,"Mechanical Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,7843,13487
NIT Meghalaya,"Mechanical Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),13447,13447
NIT Meghalaya,"Mechanical Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,30761,41076
NIT Meghalaya,"Mechanical Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),52980,52980
NIT Meghalaya,"Mechanical Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,6344,6344
NIT Meghalaya,"Mechanical Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,11983,12047
NIT Meghalaya,"Mechanical Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),19902,19902
NIT Meghalaya,"Mechanical Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,6719,6881
NIT Meghalaya,"Mechanical Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),10039,10039
NIT Meghalaya,"Mechanical Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,2270,2380
NIT Nagaland,"Civil Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,3318,7382
NIT Nagaland,"Civil Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),5240,5333
NIT Nagaland,"Civil Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,44816,52097
NIT Nagaland,"Civil Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),53803,53803
NIT Nagaland,"Civil Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,7325,7398
NIT Nagaland,"Civil Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),9628,9628
NIT Nagaland,"Civil Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,15577,15994
NIT Nagaland,"Civil Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),22970,22970
NIT Nagaland,"Civil Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,7369,7954
NIT Nagaland,"Civil Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),10749,10749
NIT Nagaland,"Computer Science and Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,2605,7981
