Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank
NIT Patna,"Chemical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Female-only (including Supernumerary),63591,63591
NIT Patna,"Chemical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,EWS,Gender-Neutral,7740,7740
NIT Patna,"Chemical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Gender-Neutral,16416,16416
NIT Patna,"Chemical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,Gender-Neutral,9870,9870
NIT Patna,"Chemical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Gender-Neutral,35060,35060
NIT Patna,"Chemical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Female-only (including Supernumerary),51861,51861
NIT Patna,"Chemical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,EWS,Gender-Neutral,6518,6518
NIT Patna,"Chemical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,Gender-Neutral,13923,13923
NIT Patna,"Chemical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL (PwD),Gender-Neutral,1442,1442
NIT Patna,"Chemical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,Gender-Neutral,7264,7264
NIT Patna,"Civil Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,28340,46910
NIT Patna,"Civil Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),60076,62426
NIT Patna,"Civil Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,2517,2517
NIT Patna,"Civil Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,6579,6729
NIT Patna,"Civil Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),8851,8851
NIT Patna,"Civil Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,13786,15373
NIT Patna,"Civil Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),22503,23352
NIT Patna,"Civil Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,5262,8596
NIT Patna,"Civil Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),12074,12955
NIT Patna,"Civil Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,1732,3766
NIT Patna,"Civil Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),6725,6725
NIT Patna,"Civil Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,39568,45526
NIT Patna,"Civil Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),50341,58383
NIT Patna,"Civil Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,1346,1346
NIT Patna,"Civil Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,6460,6671
NIT Patna,"Civil Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),8448,8448
NIT Patna,"Civil Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,13341,14751
NIT Patna,"Civil Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),18705,21892
NIT Patna,"Civil Engineering (4 Years, B.Tech)",OS,OBC-NCL (PwD),Gender-Neutral,1185,1185
NIT Patna,"Civil Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,6218,6987
NIT Patna,"Civil Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),9441,9444
NIT Patna,"Civil Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,1709,1960
NIT Patna,"Civil Engineering (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),3670,3670
NIT Patna,"Civil Engineering with Specialization in Construction Technology and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Gender-Neutral,43266,44664
NIT Patna,"Civil Engineering with Specialization in Construction Technology and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Female-only (including Supernumerary),66097,66097
NIT Patna,"Civil Engineering with Specialization in Construction Technology and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,EWS,Gender-Neutral,6970,6970
NIT Patna,"Civil Engineering with Specialization in Construction Technology and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Gender-Neutral,14056,14056
NIT Patna,"Civil Engineering with Specialization in Construction Technology and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,Gender-Neutral,9499,9499
NIT Patna,"Civil Engineering with Specialization in Construction Technology and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Gender-Neutral,41968,45208
NIT Patna,"Civil Engineering with Specialization in Construction Technology and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Female-only (including Supernumerary),61765,61765
NIT Patna,"Civil Engineering with Specialization in Construction Technology and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,EWS,Gender-Neutral,6621,6621
NIT Patna,"Civil Engineering with Specialization in Construction Technology and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,Gender-Neutral,14809,14809
NIT Patna,"Civil Engineering with Specialization in Construction Technology and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,Gender-Neutral,6886,6886
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,10323,16398
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),21297,29456
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,400,490
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,2171,2493
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),4218,4667
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",HS,EWS (PwD),Gender-Neutral,116,116
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,4079,4916
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),8038,9173
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",HS,OBC-NCL (PwD),Gender-Neutral,213,213
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,2312,3525
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),4341,5787
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",HS,SC (PwD),Gender-Neutral,49,69
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,708,1629
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),3865,3865
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,10529,13706
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),19725,23391
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,498,589
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,1791,2031
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),3215,3355
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",OS,EWS (PwD),Gender-Neutral,96,96
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,3492,4599
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),8975,10236
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",OS,OBC-NCL (PwD),Gender-Neutral,227,227
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,2136,2762
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),3011,3822
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",OS,SC (PwD),Gender-Neutral,243,243
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,848,1091
NIT Patna,"Computer Science and Engineering (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),1745,1745
NIT Patna,"Computer Science and Engineering with Specialization in Cyber Security (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Gender-Neutral,22686,23681
NIT Patna,"Computer Science and Engineering with Specialization in Cyber Security (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Female-only (including Supernumerary),37875,37875
NIT Patna,"Computer Science and Engineering with Specialization in Cyber Security (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,EWS,Gender-Neutral,3340,3340
NIT Patna,"Computer Science and Engineering with Specialization in Cyber Security (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Gender-Neutral,6321,6664
NIT Patna,"Computer Science and Engineering with Specialization in Cyber Security (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Female-only (including Supernumerary),11981,11981
NIT Patna,"Computer Science and Engineering with Specialization in Cyber Security (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,Gender-Neutral,5142,5142
NIT Patna,"Computer Science and Engineering with Specialization in Cyber Security (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,ST,Gender-Neutral,3721,3721
NIT Patna,"Computer Science and Engineering with Specialization in Cyber Security (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Gender-Neutral,16088,16757
NIT Patna,"Computer Science and Engineering with Specialization in Cyber Security (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Female-only (including Supernumerary),27428,27428
NIT Patna,"Computer Science and Engineering with Specialization in Cyber Security (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,EWS,Gender-Neutral,2549,2549
NIT Patna,"Computer Science and Engineering with Specialization in Cyber Security (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,Gender-Neutral,4148,5080
NIT Patna,"Computer Science and Engineering with Specialization in Cyber Security (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,Female-only (including Supernumerary),11896,11896
NIT Patna,"Computer Science and Engineering with Specialization in Cyber Security (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,Gender-Neutral,2534,2534
NIT Patna,"Computer Science and Engineering with Specialization in Cyber Security (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,ST,Gender-Neutral,1345,1345
NIT Patna,"Computer Science and Engineering with Specialization in Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Gender-Neutral,20292,22750
NIT Patna,"Computer Science and Engineering with Specialization in Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Female-only (including Supernumerary),33716,33716
NIT Patna,"Computer Science and Engineering with Specialization in Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,EWS,Gender-Neutral,3214,3214
NIT Patna,"Computer Science and Engineering with Specialization in Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Gender-Neutral,5844,6302
NIT Patna,"Computer Science and Engineering with Specialization in Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,Gender-Neutral,4515,4515
NIT Patna,"Computer Science and Engineering with Specialization in Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,Female-only (including Supernumerary),9037,9037
NIT Patna,"Computer Science and Engineering with Specialization in Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,ST,Gender-Neutral,1442,1442
NIT Patna,"Computer Science and Engineering with Specialization in Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Gender-Neutral,14996,15858
NIT Patna,"Computer Science and Engineering with Specialization in Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Female-only (including Supernumerary),26005,26005
NIT Patna,"Computer Science and Engineering with Specialization in Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,EWS,Gender-Neutral,2498,2498
NIT Patna,"Computer Science and Engineering with Specialization in Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,Gender-Neutral,5204,5614
NIT Patna,"Computer Science and Engineering with Specialization in Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,Gender-Neutral,2856,2856
NIT Patna,"Computer Science and Engineering with Specialization in Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,Female-only (including Supernumerary),5297,5297
NIT Patna,"Computer Science and Engineering with Specialization in Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,ST,Gender-Neutral,1443,1443
NIT Patna,"Electrical Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,25880,31160
NIT Patna,"Electrical Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),43456,48928
NIT Patna,"Electrical Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,1309,1801
NIT Patna,"Electrical Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,4380,4583
NIT Patna,"Electrical Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),7111,7111
NIT Patna,"Electrical Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,8769,9323
NIT Patna,"Electrical Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),14448,14724
NIT Patna,"Electrical Engineering (4 Years, B.Tech)",HS,OBC-NCL (PwD),Gender-Neutral,1264,1264
NIT Patna,"Electrical Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,4883,6691
NIT Patna,"Electrical Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),9057,9470
NIT Patna,"Electrical Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,3198,5526
NIT Patna,"Electrical Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),5379,5379
NIT Patna,"Electrical Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,20300,25051
NIT Patna,"Electrical Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),36283,39755
NIT Patna,"Electrical Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,1642,1695
NIT Patna,"Electrical Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,3617,3814
NIT Patna,"Electrical Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),5647,5647
NIT Patna,"Electrical Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,6679,8423
NIT Patna,"Electrical Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),14020,14816
NIT Patna,"Electrical Engineering (4 Years, B.Tech)",OS,OBC-NCL (PwD),Gender-Neutral,937,937
NIT Patna,"Electrical Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,4360,4934
NIT Patna,"Electrical Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),7105,7231
NIT Patna,"Electrical Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,1863,2001
NIT Patna,"Electrical Engineering (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),3169,3169
NIT Patna,"Electrical Engineering with Specialization In Power System Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Gender-Neutral,34110,35292
NIT Patna,"Electrical Engineering with Specialization In Power System Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Female-only (including Supernumerary),51534,51534
NIT Patna,"Electrical Engineering with Specialization In Power System Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,EWS,Gender-Neutral,4963,4963
NIT Patna,"Electrical Engineering with Specialization In Power System Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Gender-Neutral,9944,10177
NIT Patna,"Electrical Engineering with Specialization In Power System Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,Gender-Neutral,6000,6000
NIT Patna,"Electrical Engineering with Specialization In Power System Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,Female-only (including Supernumerary),11087,11087
NIT Patna,"Electrical Engineering with Specialization In Power System Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,ST,Gender-Neutral,5781,5781
NIT Patna,"Electrical Engineering with Specialization In Power System Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Gender-Neutral,25835,27777
NIT Patna,"Electrical Engineering with Specialization In Power System Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Female-only (including Supernumerary),39412,39412
NIT Patna,"Electrical Engineering with Specialization In Power System Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,EWS,Gender-Neutral,4137,4137
NIT Patna,"Electrical Engineering with Specialization In Power System Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,Gender-Neutral,8675,8945
NIT Patna,"Electrical Engineering with Specialization In Power System Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,Female-only (including Supernumerary),15473,15473
NIT Patna,"Electrical Engineering with Specialization In Power System Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,Gender-Neutral,3837,3837
NIT Patna,"Electrical Engineering with Specialization In Power System Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,ST,Gender-Neutral,1769,1769
NIT Patna,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,20887,24684
NIT Patna,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),29769,33425
NIT Patna,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,1227,1227
NIT Patna,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,3398,3472
NIT Patna,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),5225,5225
NIT Patna,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,6611,7266
NIT Patna,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),11095,14387
NIT Patna,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,OBC-NCL (PwD),Gender-Neutral,576,576
NIT Patna,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,3680,5590
NIT Patna,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),7126,7126
NIT Patna,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,1974,3103
NIT Patna,"Electronics and Communication Engineering (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),5861,5861
NIT Patna,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,15831,18880
NIT Patna,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),26688,31255
NIT Patna,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,755,755
NIT Patna,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,EWS,Gender-Neutral,2712,2769
NIT Patna,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),4468,4468
NIT Patna,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,5254,6484
NIT Patna,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),12755,13387
NIT Patna,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,OBC-NCL (PwD),Gender-Neutral,643,643
NIT Patna,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,SC,Gender-Neutral,3487,3808
NIT Patna,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),5518,5518
NIT Patna,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,ST,Gender-Neutral,1574,1656
NIT Patna,"Electronics and Communication Engineering (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),2403,2403
NIT Patna,"Electronics and Communication Engineering with Specialization in Microelectronics and VLSI System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Gender-Neutral,26031,29291
NIT Patna,"Electronics and Communication Engineering with Specialization in Microelectronics and VLSI System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Female-only (including Supernumerary),47115,47115
NIT Patna,"Electronics and Communication Engineering with Specialization in Microelectronics and VLSI System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,EWS,Gender-Neutral,4046,4046
NIT Patna,"Electronics and Communication Engineering with Specialization in Microelectronics and VLSI System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Gender-Neutral,8461,8527
NIT Patna,"Electronics and Communication Engineering with Specialization in Microelectronics and VLSI System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Female-only (including Supernumerary),17949,17949
NIT Patna,"Electronics and Communication Engineering with Specialization in Microelectronics and VLSI System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,Gender-Neutral,5866,5866
NIT Patna,"Electronics and Communication Engineering with Specialization in Microelectronics and VLSI System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,ST,Gender-Neutral,4163,4163
NIT Patna,"Electronics and Communication Engineering with Specialization in Microelectronics and VLSI System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Gender-Neutral,21593,22526
NIT Patna,"Electronics and Communication Engineering with Specialization in Microelectronics and VLSI System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Female-only (including Supernumerary),28810,28810
NIT Patna,"Electronics and Communication Engineering with Specialization in Microelectronics and VLSI System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,EWS,Gender-Neutral,3263,3263
NIT Patna,"Electronics and Communication Engineering with Specialization in Microelectronics and VLSI System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,Gender-Neutral,6790,6884
NIT Patna,"Electronics and Communication Engineering with Specialization in Microelectronics and VLSI System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,Female-only (including Supernumerary),13827,13827
NIT Patna,"Electronics and Communication Engineering with Specialization in Microelectronics and VLSI System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,Gender-Neutral,3690,3690
NIT Patna,"Electronics and Communication Engineering with Specialization in Microelectronics and VLSI System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,ST,Gender-Neutral,1543,1543
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,25139,30037
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),44257,46557
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,1812,1812
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",HS,EWS,Gender-Neutral,4186,4247
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",HS,EWS,Female-only (including Supernumerary),6689,6689
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",HS,EWS (PwD),Gender-Neutral,291,291
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,8221,8870
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),15058,15167
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",HS,OBC-NCL (PwD),Gender-Neutral,1212,1212
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",HS,SC,Gender-Neutral,5599,7030
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),9666,9666
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",HS,ST,Gender-Neutral,2303,4610
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",HS,ST,Female-only (including Supernumerary),8107,8107
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",OS,OPEN,Gender-Neutral,18637,20726
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",OS,OPEN,Female-only (including Supernumerary),31276,33999
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",OS,OPEN (PwD),Gender-Neutral,1449,1449
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",OS,EWS,Gender-Neutral,2950,3015
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",OS,EWS,Female-only (including Supernumerary),5241,5241
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",OS,EWS (PwD),Gender-Neutral,302,380
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",OS,OBC-NCL,Gender-Neutral,6498,7935
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",OS,OBC-NCL,Female-only (including Supernumerary),14290,14575
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",OS,OBC-NCL (PwD),Gender-Neutral,1151,1151
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",OS,SC,Gender-Neutral,3875,4424
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",OS,SC,Female-only (including Supernumerary),6390,6390
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",OS,ST,Gender-Neutral,1698,1886
NIT Patna,"Electronics Engineering (VLSI Design and Technology) (4 Years, B.Tech)",OS,ST,Female-only (including Supernumerary),2835,2835
NIT Patna,"Material Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Gender-Neutral,46166,48419
NIT Patna,"Material Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Female-only (including Supernumerary),65506,65506
NIT Patna,"Material Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,EWS,Gender-Neutral,7474,7474
NIT Patna,"Material Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Gender-Neutral,16833,16833
NIT Patna,"Material Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,Gender-Neutral,10268,10268
NIT Patna,"Material Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Gender-Neutral,36849,38018
NIT Patna,"Material Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Female-only (including Supernumerary),49910,49910
NIT Patna,"Material Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,EWS,Gender-Neutral,5867,5867
NIT Patna,"Material Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,Gender-Neutral,13610,13610
